SppCode1,SppCode2,SIF,Direction,sd,2.50%,97.50%,Rhat,psiA,sd,2.50%,97.50%,Rhat,psiBA,sd,2.50%,97.50%,Rhat,psiBa,sd,2.50%,97.50%,Rhat,psiB,sd,2.50%,97.50%,Rhat,pA,sd,2.50%,97.50%,Rhat,pB,sd,2.50%,97.50%,Rhat
GASA,SYCA,0.6,None,0.28,0.15,1.22,1,0.27,0.06,0.16,0.39,1,0.18,0.09,0.04,0.4,1,0.35,0.07,0.21,0.5,1,0.3,0.06,0.19,0.43,1,0.03,0,0.02,0.03,1,0.02,0,0.02,0.03,1
GASA,SYGR,1.31,None,0.37,0.64,2.09,1,0.27,0.06,0.16,0.39,1,0.35,0.11,0.15,0.59,1,0.24,0.06,0.13,0.38,1,0.27,0.06,0.17,0.39,1,0.03,0,0.02,0.03,1,0.03,0,0.03,0.04,1
GASA,TAOR,0.58,None,0.48,0.02,1.76,1,0.27,0.06,0.16,0.39,1,0.17,0.18,0,0.71,1,0.35,0.22,0.08,0.89,1,0.3,0.18,0.07,0.75,1,0.03,0,0.02,0.03,1,0,0,0,0.01,1
GASA,TRST,1.06,None,0.11,0.83,1.25,1,0.27,0.06,0.17,0.39,1,0.84,0.09,0.63,0.97,1,0.78,0.06,0.64,0.89,1,0.79,0.05,0.68,0.89,1,0.03,0,0.02,0.03,1,0.03,0,0.03,0.04,1
GASA,TRSY,0.97,None,0.05,0.86,1.04,1,0.27,0.06,0.16,0.39,1,0.94,0.05,0.8,1,1,0.98,0.02,0.92,1,1,0.97,0.02,0.91,1,1,0.03,0,0.02,0.03,1,0.25,0,0.24,0.26,1
GEGE,CENA,1.01,None,0.06,0.87,1.12,1,0.92,0.03,0.85,0.98,1,0.22,0.05,0.13,0.34,1,0.18,0.15,0.01,0.57,1,0.22,0.05,0.13,0.33,1,0.11,0,0.11,0.12,1,0.06,0.01,0.05,0.07,1
GEGE,CICI,1.02,None,0.02,0.99,1.07,1,0.92,0.03,0.84,0.98,1,0.93,0.03,0.85,0.98,1,0.75,0.18,0.34,0.99,1,0.92,0.03,0.84,0.97,1,0.11,0,0.11,0.12,1,0.06,0,0.06,0.07,1
GEGE,LOAF,1.01,None,0.02,0.99,1.06,1,0.92,0.03,0.85,0.98,1,0.93,0.03,0.86,0.98,1,0.77,0.18,0.35,0.99,1,0.92,0.03,0.84,0.97,1,0.11,0,0.11,0.12,1,0.05,0,0.04,0.05,1
GEGE,ORAF,1.04,None,0.04,0.96,1.13,1,0.92,0.03,0.85,0.98,1,0.47,0.07,0.33,0.62,1,0.22,0.18,0.01,0.67,1,0.45,0.07,0.32,0.6,1,0.11,0,0.11,0.12,1,0.02,0,0.01,0.02,1
GEGE,OTCR,1.02,None,0.05,0.91,1.12,1,0.92,0.03,0.85,0.98,1,0.41,0.1,0.24,0.65,1,0.29,0.23,0.01,0.84,1,0.4,0.1,0.23,0.63,1,0.11,0,0.11,0.12,1,0.01,0,0,0.01,1
GEGE,PACY,1.01,Positive,0.01,1,1.05,1,0.93,0.03,0.85,0.98,1,0.98,0.02,0.94,1,1,0.82,0.15,0.44,0.99,1,0.97,0.02,0.92,1,1,0.11,0,0.11,0.12,1,0.34,0,0.33,0.35,1
GEGE,POLA,1.01,None,0.01,0.99,1.05,1,0.93,0.03,0.85,0.98,1,0.94,0.03,0.86,0.99,1,0.82,0.15,0.44,0.99,1,0.93,0.03,0.85,0.98,1,0.11,0,0.11,0.12,1,0.04,0,0.04,0.04,1
GEGE,SYCA,0.97,None,0.06,0.83,1.07,1,0.93,0.03,0.85,0.98,1,0.29,0.06,0.18,0.42,1,0.4,0.21,0.06,0.83,1,0.3,0.06,0.19,0.42,1,0.11,0,0.11,0.12,1,0.02,0,0.02,0.03,1
GEGE,SYGR,0.91,None,0.07,0.73,1.02,1,0.93,0.03,0.85,0.98,1,0.24,0.06,0.14,0.36,1,0.58,0.2,0.18,0.92,1,0.27,0.06,0.17,0.38,1,0.11,0,0.11,0.12,1,0.03,0,0.03,0.04,1
GEGE,TAOR,0.94,None,0.12,0.63,1.1,1,0.92,0.03,0.85,0.98,1,0.26,0.18,0.06,0.78,1,0.37,0.27,0.01,0.94,1,0.27,0.17,0.07,0.76,1,0.11,0,0.11,0.12,1,0,0,0,0.01,1
GEGE,TRSY,1.01,Positive,0.01,1,1.05,1,0.93,0.03,0.85,0.98,1,0.98,0.02,0.94,1,1,0.82,0.15,0.44,0.99,1,0.97,0.02,0.92,1,1,0.11,0,0.11,0.12,1,0.25,0,0.24,0.26,1
HEIC,AEME,1.07,None,0.09,0.88,1.24,1,0.33,0.08,0.2,0.5,1,0.88,0.07,0.7,0.98,1,0.8,0.06,0.66,0.91,1,0.83,0.05,0.73,0.91,1,0.01,0,0.01,0.02,1,0.16,0,0.16,0.17,1
HEIC,ALBU,0.7,None,0.4,0.11,1.63,1,0.33,0.08,0.2,0.5,1,0.12,0.08,0.02,0.31,1,0.19,0.07,0.08,0.34,1,0.17,0.05,0.08,0.27,1,0.01,0,0.01,0.02,1,0.02,0,0.01,0.03,1
HEIC,BDCR,1.3,None,0.41,0.57,2.18,1,0.33,0.08,0.2,0.49,1,0.3,0.11,0.11,0.53,1,0.2,0.07,0.08,0.34,1,0.23,0.05,0.13,0.34,1,0.01,0,0.01,0.02,1,0.03,0,0.02,0.03,1
HEIC,CENA,1.31,None,0.41,0.57,2.18,1,0.33,0.08,0.2,0.49,1,0.29,0.11,0.11,0.51,1,0.19,0.06,0.08,0.33,1,0.22,0.05,0.13,0.33,1,0.01,0,0.01,0.02,1,0.06,0.01,0.05,0.07,1
HEIC,CICI,0.96,None,0.07,0.8,1.08,1,0.33,0.08,0.2,0.49,1,0.88,0.07,0.7,0.99,1,0.93,0.04,0.84,0.99,1,0.92,0.04,0.84,0.97,1,0.01,0,0.01,0.02,1,0.06,0,0.06,0.07,1
HEIC,GEGE,0.96,None,0.07,0.8,1.08,1,0.33,0.08,0.2,0.49,1,0.88,0.08,0.69,0.98,1,0.93,0.04,0.83,0.99,1,0.91,0.04,0.83,0.97,1,0.01,0,0.01,0.02,1,0.11,0,0.11,0.12,1
HEIC,HIAM,1.01,None,0.71,0.05,2.68,1,0.33,0.08,0.2,0.49,1,0.35,0.28,0.01,0.94,1,0.4,0.28,0.02,0.96,1,0.38,0.23,0.04,0.85,1,0.01,0,0.01,0.02,1,0,0,0,0.01,1
HEIC,LEMI,1.02,None,0.26,0.54,1.54,1,0.33,0.08,0.2,0.5,1,0.41,0.12,0.19,0.64,1,0.4,0.08,0.24,0.56,1,0.4,0.06,0.28,0.52,1,0.01,0,0.01,0.02,1,0.04,0,0.03,0.05,1
HEIC,LOAF,0.95,None,0.07,0.79,1.07,1,0.33,0.08,0.2,0.49,1,0.88,0.08,0.69,0.98,1,0.94,0.04,0.84,1,1,0.92,0.03,0.84,0.98,1,0.01,0,0.01,0.02,1,0.05,0,0.04,0.05,1
HEIC,MECA,0.75,None,0.19,0.4,1.12,1,0.33,0.08,0.2,0.5,1,0.45,0.13,0.22,0.71,1,0.67,0.09,0.49,0.84,1,0.59,0.07,0.46,0.73,1,0.01,0,0.01,0.02,1,0.02,0,0.01,0.02,1
HEIC,MUMU,0.94,None,0.29,0.41,1.53,1,0.33,0.08,0.2,0.5,1,0.53,0.2,0.19,0.93,1,0.58,0.16,0.3,0.93,1,0.57,0.13,0.34,0.86,1,0.01,0,0.01,0.02,1,0.01,0,0,0.01,1
HEIC,ORAF,1.32,None,0.27,0.81,1.87,1,0.33,0.08,0.2,0.49,1,0.59,0.13,0.33,0.85,1,0.38,0.09,0.22,0.56,1,0.45,0.07,0.32,0.6,1,0.01,0,0.01,0.02,1,0.02,0,0.01,0.02,1
HEIC,OTCR,1.07,None,0.34,0.46,1.78,1,0.33,0.08,0.2,0.5,1,0.43,0.16,0.15,0.79,1,0.39,0.12,0.18,0.66,1,0.4,0.1,0.23,0.63,1,0.01,0,0.01,0.02,1,0.01,0,0,0.01,1
HEIC,PACY,0.98,None,0.04,0.89,1.04,1,0.33,0.07,0.19,0.49,1,0.95,0.05,0.83,1,1,0.98,0.02,0.91,1,1,0.97,0.02,0.92,1,1,0.01,0,0.01,0.02,1,0.34,0,0.33,0.35,1
HEIC,PALE,1.36,None,0.57,0.39,2.57,1,0.33,0.08,0.2,0.49,1,0.22,0.12,0.05,0.49,1,0.13,0.07,0.03,0.29,1,0.16,0.06,0.07,0.3,1,0.01,0,0.01,0.02,1,0.01,0,0.01,0.02,1
HEIC,POLA,1.02,None,0.06,0.89,1.12,1,0.33,0.08,0.2,0.5,1,0.94,0.06,0.8,1,1,0.92,0.05,0.81,0.99,1,0.93,0.03,0.85,0.98,1,0.01,0,0.01,0.02,1,0.04,0,0.04,0.04,1
HEIC,SYCA,1.82,Positive,0.39,1.13,2.67,1,0.32,0.07,0.19,0.48,1,0.54,0.12,0.3,0.77,1,0.19,0.07,0.06,0.33,1,0.3,0.06,0.19,0.42,1,0.01,0,0.01,0.02,1,0.02,0,0.02,0.03,1
HEIC,SYGR,1.11,None,0.35,0.47,1.84,1,0.33,0.08,0.2,0.5,1,0.3,0.11,0.11,0.53,1,0.26,0.07,0.13,0.41,1,0.27,0.06,0.17,0.39,1,0.01,0,0.01,0.02,1,0.03,0,0.03,0.04,1
HEIC,TAOR,1.62,None,0.65,0.51,3.03,1,0.33,0.08,0.19,0.49,1,0.4,0.23,0.07,0.93,1,0.2,0.17,0.02,0.67,1,0.26,0.16,0.07,0.67,1,0.01,0,0.01,0.02,1,0,0,0,0.01,1
HEIC,TRST,0.87,None,0.12,0.61,1.08,1,0.33,0.07,0.19,0.49,1,0.69,0.11,0.45,0.89,1,0.84,0.06,0.71,0.95,1,0.79,0.05,0.68,0.88,1,0.01,0,0.01,0.02,1,0.03,0,0.03,0.04,1
HEIC,TRSY,0.98,None,0.04,0.89,1.04,1,0.33,0.07,0.19,0.49,1,0.95,0.05,0.83,1,1,0.98,0.02,0.92,1,1,0.97,0.02,0.92,1,1,0.01,0,0.01,0.02,1,0.25,0,0.24,0.26,1
HIAM,ALBU,1.67,None,1.44,0.07,5.33,1,0.28,0.28,0.01,0.94,1,0.27,0.22,0.01,0.8,1,0.19,0.16,0.02,0.72,1,0.17,0.05,0.08,0.27,1,0,0,0,0.02,1,0.02,0,0.01,0.03,1
HIAM,CENA,1.28,None,1.01,0.05,3.8,1,0.3,0.28,0.01,0.93,1,0.27,0.21,0.01,0.78,1,0.26,0.17,0.04,0.8,1,0.22,0.05,0.13,0.33,1,0,0,0,0.02,1,0.06,0.01,0.05,0.07,1
HIAM,CICI,0.82,None,0.24,0.24,1.09,1,0.23,0.27,0.01,0.95,1,0.75,0.22,0.21,0.99,1,0.91,0.12,0.49,0.99,1.01,0.92,0.03,0.84,0.97,1,0,0.01,0,0.02,1,0.06,0,0.06,0.07,1
HIAM,GEGE,0.81,None,0.24,0.23,1.1,1,0.23,0.27,0.01,0.95,1,0.75,0.22,0.21,0.99,1,0.9,0.13,0.46,0.99,1.01,0.91,0.04,0.83,0.97,1,0,0.01,0,0.02,1,0.11,0,0.11,0.12,1
HIAM,LEMI,0.83,None,0.56,0.04,2.08,1,0.29,0.26,0.01,0.9,1,0.33,0.22,0.01,0.82,1,0.44,0.17,0.12,0.89,1,0.4,0.06,0.28,0.52,1,0,0,0,0.02,1,0.04,0,0.03,0.05,1
HIAM,LOAF,0.8,None,0.24,0.23,1.09,1,0.21,0.26,0.01,0.94,1,0.74,0.22,0.2,0.99,1,0.92,0.11,0.55,1,1.01,0.92,0.03,0.84,0.98,1,0,0.01,0,0.02,1,0.05,0,0.04,0.05,1
HIAM,ORAF,0.77,None,0.52,0.03,1.92,1,0.28,0.25,0.01,0.89,1,0.35,0.23,0.01,0.85,1,0.5,0.17,0.16,0.91,1,0.45,0.07,0.32,0.6,1,0,0,0,0.02,1,0.02,0,0.01,0.02,1
HIAM,OTCR,1,None,0.68,0.05,2.58,1,0.27,0.25,0.01,0.89,1,0.38,0.25,0.02,0.92,1,0.42,0.18,0.09,0.87,1,0.39,0.1,0.23,0.62,1,0,0,0,0.02,1,0.01,0,0,0.01,1
HIAM,PACY,0.81,None,0.21,0.26,1.03,1,0.17,0.25,0.01,0.97,1,0.79,0.21,0.25,1,1,0.96,0.09,0.73,1,1.13,0.97,0.02,0.92,1,1,0.01,0.01,0,0.02,1,0.34,0,0.33,0.35,1
HIAM,POLA,0.81,None,0.23,0.23,1.08,1,0.19,0.25,0.01,0.94,1,0.75,0.22,0.21,0.99,1,0.92,0.11,0.6,1,1.01,0.93,0.03,0.85,0.98,1,0,0.01,0,0.02,1,0.04,0,0.04,0.04,1
HIAM,SYCA,2.13,None,0.97,0.48,4.12,1,0.2,0.21,0.01,0.84,1,0.61,0.25,0.13,0.98,1,0.25,0.12,0.03,0.53,1,0.3,0.06,0.19,0.42,1,0,0.01,0,0.02,1,0.02,0,0.02,0.03,1
HIAM,SYGR,1.11,None,0.81,0.05,3.07,1,0.3,0.28,0.01,0.92,1,0.3,0.21,0.01,0.8,1,0.31,0.17,0.05,0.84,1,0.27,0.06,0.17,0.39,1,0,0,0,0.02,1,0.03,0,0.03,0.04,1
HIAM,TAOR,1.9,None,1.82,0.08,6.71,1,0.24,0.26,0.01,0.91,1,0.38,0.27,0.01,0.95,1,0.26,0.21,0.02,0.84,1,0.25,0.16,0.06,0.69,1,0,0.01,0,0.02,1,0,0,0,0.01,1
HIAM,TRSY,0.8,None,0.22,0.25,1.03,1,0.15,0.23,0.01,0.95,1,0.78,0.21,0.24,1,1,0.97,0.08,0.8,1,1.03,0.97,0.02,0.92,1,1,0.01,0.01,0,0.02,1,0.25,0,0.24,0.26,1
HINI,AEME,0.94,None,0.07,0.79,1.07,1,0.45,0.07,0.33,0.59,1,0.78,0.08,0.61,0.91,1,0.87,0.06,0.74,0.96,1,0.83,0.05,0.73,0.91,1,0.02,0,0.02,0.03,1,0.16,0,0.16,0.17,1
HINI,ALBU,1.37,None,0.34,0.72,2.06,1,0.45,0.07,0.32,0.59,1,0.23,0.08,0.09,0.4,1,0.12,0.06,0.03,0.25,1,0.17,0.05,0.08,0.27,1,0.02,0,0.02,0.03,1,0.02,0,0.01,0.03,1
HINI,ATPA,1.01,None,0.13,0.76,1.26,1,0.45,0.07,0.32,0.59,1,0.62,0.1,0.43,0.81,1,0.61,0.09,0.43,0.79,1,0.62,0.07,0.48,0.75,1,0.02,0,0.02,0.03,1,0.02,0,0.02,0.02,1
HINI,BDCR,1.52,None,0.29,0.97,2.12,1,0.45,0.07,0.33,0.59,1,0.34,0.09,0.18,0.53,1,0.13,0.06,0.03,0.27,1,0.23,0.05,0.13,0.34,1,0.02,0,0.02,0.03,1,0.03,0,0.02,0.03,1
HINI,CENA,1.68,Positive,0.3,1.14,2.32,1,0.45,0.07,0.32,0.58,1,0.36,0.09,0.2,0.55,1,0.1,0.05,0.02,0.22,1,0.22,0.05,0.13,0.33,1,0.02,0,0.02,0.03,1,0.06,0.01,0.05,0.07,1
HINI,CICI,0.96,None,0.05,0.86,1.05,1,0.45,0.07,0.33,0.59,1,0.89,0.06,0.74,0.97,1,0.94,0.04,0.84,1,1,0.92,0.03,0.84,0.97,1,0.02,0,0.02,0.03,1,0.06,0,0.06,0.07,1
HINI,GASA,1.5,Positive,0.26,1.02,2.05,1,0.45,0.07,0.32,0.58,1,0.41,0.09,0.23,0.6,1,0.17,0.07,0.06,0.31,1,0.27,0.06,0.17,0.39,1,0.02,0,0.02,0.03,1,0.03,0,0.02,0.03,1
HINI,GEGE,0.93,None,0.05,0.82,1.01,1,0.45,0.07,0.33,0.59,1,0.85,0.07,0.69,0.95,1,0.97,0.03,0.88,1,1,0.91,0.04,0.83,0.97,1,0.02,0,0.02,0.03,1,0.11,0,0.11,0.12,1
HINI,HEIC,0.93,None,0.23,0.49,1.41,1,0.45,0.07,0.32,0.59,1,0.32,0.1,0.14,0.55,1,0.36,0.11,0.18,0.59,1,0.34,0.08,0.21,0.51,1,0.02,0,0.02,0.03,1,0.01,0,0.01,0.02,1
HINI,HIAM,0.76,None,0.49,0.04,1.81,1,0.45,0.07,0.33,0.59,1,0.3,0.27,0.01,0.93,1,0.45,0.28,0.03,0.97,1,0.38,0.22,0.04,0.84,1,0.02,0,0.02,0.03,1,0,0,0,0.01,1
HINI,HYAF,1.1,None,0.08,0.96,1.26,1,0.46,0.07,0.33,0.59,1,0.86,0.06,0.71,0.96,1,0.71,0.08,0.55,0.85,1,0.78,0.05,0.67,0.87,1,0.02,0,0.02,0.03,1,0.07,0,0.06,0.08,1
HINI,ICAL,1.07,None,0.16,0.75,1.41,1,0.45,0.07,0.33,0.59,1,0.68,0.14,0.42,0.95,1,0.61,0.15,0.34,0.91,1,0.64,0.11,0.44,0.87,1,0.02,0,0.02,0.03,1,0.01,0,0,0.01,1
HINI,LEMI,1.02,None,0.18,0.66,1.38,1,0.45,0.07,0.32,0.59,1,0.4,0.09,0.23,0.59,1,0.39,0.09,0.23,0.57,1,0.4,0.06,0.28,0.52,1,0.02,0,0.02,0.03,1,0.04,0,0.03,0.05,1
HINI,LOAF,1.05,None,0.04,0.97,1.14,1,0.45,0.07,0.32,0.59,1,0.96,0.04,0.87,1,1,0.88,0.06,0.75,0.97,1,0.92,0.03,0.84,0.97,1,0.02,0,0.02,0.03,1,0.05,0,0.04,0.05,1
HINI,MATE,0.82,None,0.34,0.23,1.54,1,0.45,0.07,0.32,0.59,1,0.28,0.19,0.05,0.8,1,0.39,0.22,0.09,0.91,1,0.34,0.18,0.1,0.77,1,0.02,0,0.02,0.03,1,0,0,0,0.01,1
HINI,MECA,0.9,None,0.13,0.64,1.16,1,0.45,0.07,0.33,0.59,1,0.54,0.1,0.35,0.74,1,0.65,0.1,0.45,0.83,1,0.6,0.07,0.46,0.73,1,0.02,0,0.02,0.03,1,0.02,0,0.01,0.02,1
HINI,MUMU,1.09,None,0.21,0.7,1.53,1,0.45,0.07,0.32,0.59,1,0.61,0.17,0.32,0.95,1,0.52,0.17,0.24,0.9,1,0.56,0.13,0.33,0.85,1,0.02,0,0.02,0.03,1,0.01,0,0,0.01,1
HINI,ORAF,0.99,None,0.18,0.65,1.36,1,0.45,0.07,0.32,0.59,1,0.45,0.1,0.26,0.66,1,0.45,0.1,0.27,0.65,1,0.45,0.07,0.32,0.6,1,0.02,0,0.02,0.03,1,0.02,0,0.01,0.02,1
HINI,OTCR,1.17,None,0.24,0.71,1.67,1,0.45,0.07,0.32,0.59,1,0.46,0.14,0.23,0.76,1,0.34,0.12,0.15,0.62,1,0.39,0.1,0.23,0.62,1,0.02,0,0.02,0.03,1,0.01,0,0,0.01,1
HINI,OUOU,0.95,None,0.07,0.8,1.09,1,0.46,0.07,0.33,0.59,1,0.77,0.08,0.6,0.91,1,0.84,0.06,0.7,0.95,1,0.81,0.05,0.71,0.9,1,0.02,0,0.02,0.03,1,0.1,0,0.09,0.1,1
HINI,PACY,1,None,0.03,0.94,1.05,1,0.45,0.07,0.32,0.59,1,0.97,0.03,0.87,1,1,0.97,0.03,0.9,1,1,0.97,0.02,0.91,1,1,0.02,0,0.02,0.03,1,0.34,0,0.33,0.35,1
HINI,PALE,0.27,Negative,0.24,0.01,0.87,1,0.45,0.07,0.33,0.59,1,0.05,0.04,0,0.16,1,0.27,0.1,0.11,0.49,1,0.17,0.06,0.07,0.3,1,0.02,0,0.02,0.03,1,0.01,0,0.01,0.02,1
HINI,POLA,1.04,None,0.04,0.97,1.13,1,0.45,0.07,0.32,0.59,1,0.96,0.03,0.87,1,1,0.89,0.05,0.77,0.97,1,0.93,0.03,0.85,0.98,1,0.02,0,0.02,0.03,1,0.04,0,0.04,0.04,1
HINI,RERE,0.92,None,0.12,0.68,1.16,1,0.46,0.07,0.33,0.59,1,0.55,0.09,0.36,0.73,1,0.63,0.09,0.46,0.79,1,0.59,0.06,0.47,0.71,1,0.02,0,0.02,0.03,1,0.04,0,0.03,0.04,1
HINI,SYCA,0.62,None,0.21,0.25,1.05,1,0.46,0.07,0.33,0.59,1,0.19,0.08,0.07,0.36,1,0.4,0.09,0.23,0.58,1,0.3,0.06,0.19,0.43,1,0.02,0,0.02,0.03,1,0.02,0,0.02,0.03,1
HINI,SYGR,1.22,None,0.25,0.75,1.73,1,0.45,0.07,0.32,0.59,1,0.33,0.09,0.17,0.51,1,0.22,0.07,0.1,0.38,1,0.27,0.06,0.17,0.39,1,0.02,0,0.02,0.03,1,0.03,0,0.03,0.04,1
HINI,TAOR,0.72,None,0.38,0.12,1.54,1,0.45,0.07,0.32,0.59,1,0.22,0.18,0.02,0.75,1,0.36,0.23,0.07,0.91,1,0.3,0.18,0.07,0.73,1,0.02,0,0.02,0.03,1,0,0,0,0.01,1
HINI,TRAN,1.14,None,0.11,0.93,1.38,1,0.45,0.07,0.32,0.58,1,0.73,0.08,0.55,0.88,1,0.57,0.09,0.4,0.73,1,0.64,0.06,0.52,0.76,1,0.02,0,0.02,0.03,1,0.08,0,0.07,0.08,1
HINI,TRST,1.08,None,0.08,0.93,1.24,1,0.45,0.07,0.33,0.59,1,0.85,0.07,0.7,0.96,1,0.74,0.08,0.57,0.88,1,0.79,0.05,0.68,0.88,1,0.02,0,0.02,0.03,1,0.03,0,0.03,0.04,1
HINI,TRSY,1,None,0.03,0.94,1.05,1,0.45,0.07,0.32,0.59,1,0.97,0.03,0.88,1,1,0.97,0.03,0.9,1,1,0.97,0.02,0.91,1,1,0.02,0,0.02,0.03,1,0.25,0,0.24,0.26,1
HYAF,AEME,0.99,None,0.03,0.94,1.05,1,0.79,0.05,0.68,0.88,1,0.82,0.05,0.7,0.91,1,0.86,0.09,0.64,0.98,1,0.83,0.05,0.73,0.91,1,0.07,0,0.06,0.08,1,0.16,0,0.16,0.17,1
HYAF,ALBU,0.79,None,0.17,0.43,1.08,1,0.79,0.05,0.68,0.88,1,0.13,0.05,0.05,0.24,1,0.29,0.12,0.09,0.55,1,0.16,0.05,0.08,0.27,1,0.07,0,0.06,0.08,1,0.02,0,0.01,0.03,1
HYAF,ATPA,0.98,None,0.05,0.87,1.08,1,0.79,0.05,0.68,0.88,1,0.6,0.08,0.45,0.75,1,0.67,0.13,0.4,0.9,1,0.62,0.07,0.48,0.75,1,0.07,0,0.06,0.08,1,0.02,0,0.02,0.02,1
HYAF,BDCR,1.01,None,0.12,0.76,1.22,1,0.79,0.05,0.68,0.88,1,0.23,0.06,0.12,0.36,1,0.22,0.11,0.05,0.46,1,0.23,0.05,0.13,0.34,1,0.07,0,0.06,0.08,1,0.03,0,0.02,0.03,1
HYAF,CENA,0.92,None,0.13,0.64,1.14,1,0.79,0.05,0.68,0.88,1,0.2,0.06,0.1,0.32,1,0.29,0.12,0.09,0.54,1,0.22,0.05,0.13,0.33,1,0.07,0,0.06,0.08,1,0.06,0.01,0.05,0.07,1
HYAF,CICI,1.02,None,0.02,0.98,1.08,1,0.79,0.05,0.68,0.88,1,0.94,0.04,0.85,0.99,1,0.86,0.09,0.64,0.98,1,0.92,0.03,0.84,0.97,1,0.07,0,0.06,0.08,1,0.06,0,0.06,0.07,1
HYAF,GASA,1.06,None,0.1,0.85,1.25,1,0.79,0.05,0.68,0.88,1,0.29,0.07,0.17,0.43,1,0.22,0.11,0.05,0.46,1,0.28,0.06,0.17,0.4,1,0.07,0,0.06,0.08,1,0.03,0,0.02,0.03,1
HYAF,GEGE,0.99,None,0.02,0.96,1.04,1,0.79,0.05,0.68,0.88,1,0.91,0.04,0.81,0.97,1,0.93,0.07,0.75,1,1,0.91,0.04,0.83,0.97,1,0.07,0,0.06,0.08,1,0.11,0,0.11,0.12,1
HYAF,HEIC,0.93,None,0.11,0.69,1.12,1,0.79,0.05,0.68,0.88,1,0.31,0.08,0.17,0.49,1,0.43,0.15,0.16,0.75,1,0.34,0.08,0.2,0.5,1,0.07,0,0.06,0.08,1,0.01,0,0.01,0.02,1
HYAF,HIAM,0.96,None,0.24,0.35,1.3,1,0.79,0.05,0.68,0.88,1,0.39,0.28,0.02,0.95,1,0.36,0.28,0.01,0.95,1,0.38,0.24,0.04,0.87,1,0.07,0,0.06,0.08,1,0,0,0,0.01,1
HYAF,ICAL,1.06,None,0.07,0.93,1.2,1,0.79,0.05,0.68,0.88,1,0.69,0.13,0.46,0.95,1,0.51,0.18,0.2,0.89,1,0.66,0.11,0.45,0.89,1,0.07,0,0.06,0.08,1,0.01,0,0,0.01,1
HYAF,LEMI,1.08,None,0.08,0.92,1.24,1,0.79,0.05,0.68,0.88,1,0.43,0.07,0.3,0.57,1,0.29,0.12,0.09,0.54,1,0.4,0.06,0.28,0.52,1,0.07,0,0.06,0.08,1,0.04,0,0.03,0.05,1
HYAF,LOAF,1.02,None,0.02,0.98,1.08,1,0.79,0.05,0.68,0.88,1,0.94,0.04,0.86,0.99,1,0.86,0.09,0.64,0.98,1,0.92,0.03,0.84,0.98,1,0.07,0,0.06,0.08,1,0.05,0,0.04,0.05,1
HYAF,MATE,0.72,None,0.2,0.31,1.05,1,0.79,0.05,0.68,0.88,1,0.2,0.13,0.04,0.57,1,0.51,0.22,0.15,0.95,1,0.26,0.13,0.09,0.6,1,0.07,0,0.06,0.08,1,0,0,0,0.01,1
HYAF,MECA,1.03,None,0.06,0.92,1.15,1,0.79,0.05,0.68,0.88,1,0.61,0.08,0.46,0.77,1,0.53,0.14,0.27,0.79,1,0.6,0.07,0.46,0.73,1,0.07,0,0.06,0.08,1,0.02,0,0.01,0.02,1
HYAF,MUMU,1.1,None,0.08,0.94,1.28,1,0.79,0.05,0.68,0.88,1,0.64,0.15,0.37,0.96,1,0.36,0.19,0.08,0.8,1,0.58,0.14,0.35,0.87,1,0.07,0,0.06,0.08,1,0.01,0,0,0.01,1
HYAF,ORAF,0.94,None,0.08,0.77,1.09,1,0.79,0.05,0.68,0.88,1,0.42,0.08,0.27,0.58,1,0.54,0.14,0.27,0.82,1,0.45,0.07,0.31,0.59,1,0.07,0,0.06,0.08,1,0.02,0,0.01,0.02,1
HYAF,OTCR,1.14,None,0.09,0.96,1.33,1,0.79,0.05,0.68,0.88,1,0.47,0.12,0.27,0.75,1,0.2,0.13,0.03,0.51,1,0.41,0.1,0.24,0.65,1,0.07,0,0.06,0.08,1,0.01,0,0,0.01,1
HYAF,OUOU,0.99,None,0.03,0.93,1.05,1,0.79,0.05,0.68,0.88,1,0.8,0.06,0.68,0.9,1,0.86,0.09,0.64,0.98,1,0.81,0.05,0.71,0.9,1,0.07,0,0.06,0.08,1,0.1,0,0.09,0.1,1
HYAF,PACY,1.01,None,0.02,0.99,1.05,1,0.79,0.05,0.68,0.88,1,0.98,0.02,0.93,1,1,0.93,0.07,0.75,1,1,0.97,0.02,0.92,1,1,0.07,0,0.06,0.08,1,0.34,0,0.33,0.35,1
HYAF,PALE,0.98,None,0.16,0.6,1.25,1,0.79,0.05,0.68,0.88,1,0.16,0.07,0.06,0.31,1,0.17,0.11,0.02,0.44,1,0.16,0.06,0.07,0.3,1,0.07,0,0.06,0.08,1,0.01,0,0.01,0.02,1
HYAF,POLA,1.02,None,0.02,0.99,1.08,1,0.79,0.05,0.68,0.88,1,0.95,0.03,0.87,0.99,1,0.86,0.09,0.64,0.98,1,0.93,0.03,0.85,0.98,1,0.07,0,0.06,0.08,1,0.04,0,0.04,0.04,1
HYAF,SYCA,1.07,None,0.1,0.87,1.26,1,0.79,0.05,0.68,0.88,1,0.33,0.07,0.2,0.47,1,0.22,0.11,0.05,0.47,1,0.3,0.06,0.19,0.43,1,0.07,0,0.06,0.08,1,0.02,0,0.02,0.03,1
