,X,Camera,Species,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName,Sunrise,Sunset,Time.Numeric,Sunrise.Numeric,Sunset.Numeric,TimePeriod
1156,70796,K06,Baboon,10/22/16 5:57,10/22/16,5:57:55,642,11,0.2,0,Merged_no_ghost/K06/Baboon,2016 10 22 05 44 55.JPG,5:07:18,17:45:55,5.965277778,5.121666667,17.76527778,Day
1157,70797,K06,Baboon,10/22/16 5:57,10/22/16,5:57:56,1,0,0,0,Merged_no_ghost/K06/Baboon,2016 10 22 05 44 56.JPG,5:07:18,17:45:55,5.965555556,5.121666667,17.76527778,Day
53,70818,K06,Baboon,10/27/16 4:53,10/27/16,4:53:19,129663,2161,36,1.5,Merged_no_ghost/K06/Baboon,2016 10 27 04 40 19.JPG,5:04:13,17:47:51,4.888611111,5.070277778,17.7975,Night
54,70819,K06,Baboon,10/27/16 4:53,10/27/16,4:53:19,129663,2161,36,1.5,Merged_no_ghost/K06/Baboon,2016 10 27 04 40 20.JPG,5:04:13,17:47:51,4.888611111,5.070277778,17.7975,Night
545,70820,K06,Baboon,10/28/16 5:35,10/28/16,5:35:45,88946,1482,24.7,1,Merged_no_ghost/K06/Baboon,2016 10 28 05 22 45.JPG,5:03:38,17:48:15,5.595833333,5.060555556,17.80416667,Day
546,70821,K06,Baboon,10/28/16 5:35,10/28/16,5:35:45,88946,1482,24.7,1,Merged_no_ghost/K06/Baboon,2016 10 28 05 22 46.JPG,5:03:38,17:48:15,5.595833333,5.060555556,17.80416667,Day
559,70822,K06,Baboon,10/28/16 5:36,10/28/16,5:36:35,50,1,0,0,Merged_no_ghost/K06/Baboon,2016 10 28 05 23 35.JPG,5:03:38,17:48:15,5.609722222,5.060555556,17.80416667,Day
560,70823,K06,Baboon,10/28/16 5:36,10/28/16,5:36:36,1,0,0,0,Merged_no_ghost/K06/Baboon,2016 10 28 05 23 36.JPG,5:03:38,17:48:15,5.61,5.060555556,17.80416667,Day
249,70830,K06,Baboon,1/11/16 5:20,1/11/16,5:20:30,50922,849,14.2,0.6,Merged_no_ghost/K06/Baboon,2016 11 01 05 07 30.JPG,5:14:23,18:25:26,5.341666667,5.239722222,18.42388889,Day
250,70831,K06,Baboon,1/11/16 5:20,1/11/16,5:20:31,1,0,0,0,Merged_no_ghost/K06/Baboon,2016 11 01 05 07 31.JPG,5:14:23,18:25:26,5.341944444,5.239722222,18.42388889,Day
825,70858,K06,Baboon,9/11/16 5:46,9/11/16,5:46:44,51904,865,14.4,0.6,Merged_no_ghost/K06/Baboon,2016 11 09 05 33 44.JPG,5:41:09,17:36:20,5.778888889,5.685833333,17.60555556,Day
826,70859,K06,Baboon,9/11/16 5:46,9/11/16,5:46:44,51904,865,14.4,0.6,Merged_no_ghost/K06/Baboon,2016 11 09 05 33 45.JPG,5:41:09,17:36:20,5.778888889,5.685833333,17.60555556,Day
595,74429,K08,Baboon,5/9/16 5:38,5/9/16,5:38:13,63299,1055,17.6,0.7,Merged_no_ghost/K08/Baboon,2016 09 05 05 38 13.JPG,5:59:52,17:17:28,5.636944444,5.997777778,17.29111111,Night
596,74430,K08,Baboon,5/9/16 5:38,5/9/16,5:38:14,1,0,0,0,Merged_no_ghost/K08/Baboon,2016 09 05 05 38 14.JPG,5:59:52,17:17:28,5.637222222,5.997777778,17.29111111,Night
615,74431,K08,Baboon,5/9/16 5:39,5/9/16,5:39:16,62,1,0,0,Merged_no_ghost/K08/Baboon,2016 09 05 05 39 16.JPG,5:59:52,17:17:28,5.654444444,5.997777778,17.29111111,Night
616,74432,K08,Baboon,5/9/16 5:39,5/9/16,5:39:17,1,0,0,0,Merged_no_ghost/K08/Baboon,2016 09 05 05 39 17.JPG,5:59:52,17:17:28,5.654722222,5.997777778,17.29111111,Night
663,74433,K08,Baboon,5/9/16 5:40,5/9/16,5:40:38,81,1,0,0,Merged_no_ghost/K08/Baboon,2016 09 05 05 40 38.JPG,5:59:52,17:17:28,5.677222222,5.997777778,17.29111111,Night
664,74434,K08,Baboon,5/9/16 5:40,5/9/16,5:40:39,1,0,0,0,Merged_no_ghost/K08/Baboon,2016 09 05 05 40 39.JPG,5:59:52,17:17:28,5.6775,5.997777778,17.29111111,Night
293,74481,K08,Baboon,9/28/16 5:23,9/28/16,5:23:12,829394,13823,230.4,9.6,Merged_no_ghost/K08/Baboon,2016 09 28 05 23 12.JPG,5:26:08,17:39:25,5.386666667,5.435555556,17.65694444,Night
294,74482,K08,Baboon,9/28/16 5:23,9/28/16,5:23:13,1,0,0,0,Merged_no_ghost/K08/Baboon,2016 09 28 05 23 13.JPG,5:26:08,17:39:25,5.386944444,5.435555556,17.65694444,Night
451,74483,K08,Baboon,9/28/16 5:31,9/28/16,5:31:41,508,8,0.1,0,Merged_no_ghost/K08/Baboon,2016 09 28 05 31 41.JPG,5:26:08,17:39:25,5.528055556,5.435555556,17.65694444,Day
452,74484,K08,Baboon,9/28/16 5:31,9/28/16,5:31:41,508,8,0.1,0,Merged_no_ghost/K08/Baboon,2016 09 28 05 31 42.JPG,5:26:08,17:39:25,5.528055556,5.435555556,17.65694444,Day
467,74485,K08,Baboon,9/28/16 5:32,9/28/16,5:32:35,54,1,0,0,Merged_no_ghost/K08/Baboon,2016 09 28 05 32 35.JPG,5:26:08,17:39:25,5.543055556,5.435555556,17.65694444,Day
468,74486,K08,Baboon,9/28/16 5:32,9/28/16,5:32:36,1,0,0,0,Merged_no_ghost/K08/Baboon,2016 09 28 05 32 36.JPG,5:26:08,17:39:25,5.543333333,5.435555556,17.65694444,Day
903,74487,K08,Baboon,2/10/16 5:49,2/10/16,5:49:35,346619,5777,96.3,4,Merged_no_ghost/K08/Baboon,2016 10 02 05 49 35.JPG,5:32:27,18:20:27,5.826388889,5.540833333,18.34083333,Day
906,74488,K08,Baboon,2/10/16 5:49,2/10/16,5:49:36,1,0,0,0,Merged_no_ghost/K08/Baboon,2016 10 02 05 49 36.JPG,5:32:27,18:20:27,5.826666667,5.540833333,18.34083333,Day
73,74491,K08,Baboon,10/21/16 4:58,10/21/16,4:58:11,1514964,25249,420.8,17.5,Merged_no_ghost/K08/Baboon,2016 10 21 04 58 11.JPG,5:07:58,17:45:34,4.969722222,5.132777778,17.75944444,Night
75,74492,K08,Baboon,10/21/16 4:58,10/21/16,4:58:12,1,0,0,0,Merged_no_ghost/K08/Baboon,2016 10 21 04 58 12.JPG,5:07:58,17:45:34,4.97,5.132777778,17.75944444,Night
94,74493,K08,Baboon,10/21/16 5:00,10/21/16,5:00:32,140,2,0,0,Merged_no_ghost/K08/Baboon,2016 10 21 05 00 32.JPG,5:07:58,17:45:34,5.008888889,5.132777778,17.75944444,Night
96,74494,K08,Baboon,10/21/16 5:00,10/21/16,5:00:33,1,0,0,0,Merged_no_ghost/K08/Baboon,2016 10 21 05 00 33.JPG,5:07:58,17:45:34,5.009166667,5.132777778,17.75944444,Night
131,74495,K08,Baboon,10/21/16 5:06,10/21/16,5:06:04,331,6,0.1,0,Merged_no_ghost/K08/Baboon,2016 10 21 05 06 04.JPG,5:07:58,17:45:34,5.101111111,5.132777778,17.75944444,Night
132,74496,K08,Baboon,10/21/16 5:06,10/21/16,5:06:04,331,6,0.1,0,Merged_no_ghost/K08/Baboon,2016 10 21 05 06 05.JPG,5:07:58,17:45:34,5.101111111,5.132777778,17.75944444,Night
143,74497,K08,Baboon,10/21/16 5:08,10/21/16,5:08:09,125,2,0,0,Merged_no_ghost/K08/Baboon,2016 10 21 05 08 09.JPG,5:07:58,17:45:34,5.135833333,5.132777778,17.75944444,Day
144,74498,K08,Baboon,10/21/16 5:08,10/21/16,5:08:09,125,2,0,0,Merged_no_ghost/K08/Baboon,2016 10 21 05 08 10.JPG,5:07:58,17:45:34,5.135833333,5.132777778,17.75944444,Day
155,74499,K08,Baboon,10/21/16 5:09,10/21/16,5:09:01,52,1,0,0,Merged_no_ghost/K08/Baboon,2016 10 21 05 09 01.JPG,5:07:58,17:45:34,5.150277778,5.132777778,17.75944444,Day
156,74500,K08,Baboon,10/21/16 5:09,10/21/16,5:09:01,52,1,0,0,Merged_no_ghost/K08/Baboon,2016 10 21 05 09 02.JPG,5:07:58,17:45:34,5.150277778,5.132777778,17.75944444,Day
835,74501,K08,Baboon,10/24/16 5:47,10/24/16,5:47:06,261485,4358,72.6,3,Merged_no_ghost/K08/Baboon,2016 10 24 05 47 06.JPG,5:06:01,17:46:40,5.785,5.100277778,17.77777778,Day
836,74502,K08,Baboon,10/24/16 5:47,10/24/16,5:47:06,261485,4358,72.6,3,Merged_no_ghost/K08/Baboon,2016 10 24 05 47 07.JPG,5:06:01,17:46:40,5.785,5.100277778,17.77777778,Day
1233,75549,K10,Baboon,7/23/16 17:30,7/23/16,17:30:58,109766,1829,30.5,1.3,Merged_no_ghost/K10/Baboon,2016 07 23 17 30 58.JPG,6:13:36,17:23:52,17.51611111,6.226666667,17.39777778,Night
1235,75550,K10,Baboon,7/23/16 17:30,7/23/16,17:30:59,1,0,0,0,Merged_no_ghost/K10/Baboon,2016 07 23 17 30 59.JPG,6:13:36,17:23:52,17.51638889,6.226666667,17.39777778,Night
1476,75551,K10,Baboon,7/23/16 18:00,7/23/16,18:00:32,1773,30,0.5,0,Merged_no_ghost/K10/Baboon,2016 07 23 18 00 32.JPG,6:13:36,17:23:52,18.00888889,6.226666667,17.39777778,Night
1477,75552,K10,Baboon,7/23/16 18:00,7/23/16,18:00:33,1,0,0,0,Merged_no_ghost/K10/Baboon,2016 07 23 18 00 33.JPG,6:13:36,17:23:52,18.00916667,6.226666667,17.39777778,Night
1478,75553,K10,Baboon,7/23/16 18:01,7/23/16,18:01:05,32,1,0,0,Merged_no_ghost/K10/Baboon,2016 07 23 18 01 05.JPG,6:13:36,17:23:52,18.01805556,6.226666667,17.39777778,Night
1479,75554,K10,Baboon,7/23/16 18:01,7/23/16,18:01:06,1,0,0,0,Merged_no_ghost/K10/Baboon,2016 07 23 18 01 06.JPG,6:13:36,17:23:52,18.01833333,6.226666667,17.39777778,Night
557,75805,K12,Baboon,10/16/16 5:36,10/16/16,5:36:27,423961,7066,117.8,4.9,Merged_no_ghost/K12/Baboon,2016 10 16 05 36 27.JPG,5:11:29,17:43:55,5.6075,5.191388889,17.73194444,Day
558,75806,K12,Baboon,10/16/16 5:36,10/16/16,5:36:27,423961,7066,117.8,4.9,Merged_no_ghost/K12/Baboon,2016 10 16 05 36 28.JPG,5:11:29,17:43:55,5.6075,5.191388889,17.73194444,Day
1088,75807,K12,Baboon,10/16/16 5:56,10/16/16,5:56:20,1193,20,0.3,0,Merged_no_ghost/K12/Baboon,2016 10 16 05 56 20.JPG,5:11:29,17:43:55,5.938888889,5.191388889,17.73194444,Day
1089,75808,K12,Baboon,10/16/16 5:56,10/16/16,5:56:20,1193,20,0.3,0,Merged_no_ghost/K12/Baboon,2016 10 16 05 56 21.JPG,5:11:29,17:43:55,5.938888889,5.191388889,17.73194444,Day
315,75813,K12,Baboon,10/30/16 5:25,10/30/16,5:25:05,427284,7121,118.7,4.9,Merged_no_ghost/K12/Baboon,2016 10 30 05 25 05.JPG,5:02:33,17:49:07,5.418055556,5.0425,17.81861111,Day
316,75814,K12,Baboon,10/30/16 5:25,10/30/16,5:25:06,1,0,0,0,Merged_no_ghost/K12/Baboon,2016 10 30 05 25 06.JPG,5:02:33,17:49:07,5.418333333,5.0425,17.81861111,Day
884,77437,L05,Baboon,10/31/16 5:49,10/31/16,5:49:01,70713,1179,19.6,0.8,Merged_no_ghost/L05/Baboon,2016 10 31 05 49 01.JPG,5:02:02,17:49:33,5.816944444,5.033888889,17.82583333,Day
885,77438,L05,Baboon,10/31/16 5:49,10/31/16,5:49:01,70713,1179,19.6,0.8,Merged_no_ghost/L05/Baboon,2016 10 31 05 49 02.JPG,5:02:02,17:49:33,5.816944444,5.033888889,17.82583333,Day
1178,77439,L05,Baboon,10/31/16 5:58,10/31/16,5:58:53,592,10,0.2,0,Merged_no_ghost/L05/Baboon,2016 10 31 05 58 53.JPG,5:02:02,17:49:33,5.981388889,5.033888889,17.82583333,Day
1179,77440,L05,Baboon,10/31/16 5:58,10/31/16,5:58:54,1,0,0,0,Merged_no_ghost/L05/Baboon,2016 10 31 05 58 54.JPG,5:02:02,17:49:33,5.981666667,5.033888889,17.82583333,Day
1202,77441,L05,Baboon,10/31/16 5:59,10/31/16,5:59:39,45,1,0,0,Merged_no_ghost/L05/Baboon,2016 10 31 05 59 39.JPG,5:02:02,17:49:33,5.994166667,5.033888889,17.82583333,Day
1204,77442,L05,Baboon,10/31/16 5:59,10/31/16,5:59:40,1,0,0,0,Merged_no_ghost/L05/Baboon,2016 10 31 05 59 40.JPG,5:02:02,17:49:33,5.994444444,5.033888889,17.82583333,Day
1222,86558,L07,Baboon,1/9/16 17:30,1/9/16,17:30:41,2188,36,0.6,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 30 41.JPG,5:13:05,18:25:06,17.51138889,5.218055556,18.41833333,Day
1223,86559,L07,Baboon,1/9/16 17:30,1/9/16,17:30:42,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 30 42.JPG,5:13:05,18:25:06,17.51166667,5.218055556,18.41833333,Day
1258,86560,L07,Baboon,1/9/16 17:32,1/9/16,17:32:40,118,2,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 32 40.JPG,5:13:05,18:25:06,17.54444444,5.218055556,18.41833333,Day
1259,86561,L07,Baboon,1/9/16 17:32,1/9/16,17:32:40,118,2,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 32 41.JPG,5:13:05,18:25:06,17.54444444,5.218055556,18.41833333,Day
1282,86562,L07,Baboon,1/9/16 17:34,1/9/16,17:34:06,86,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 34 06.JPG,5:13:05,18:25:06,17.56833333,5.218055556,18.41833333,Day
1283,86563,L07,Baboon,1/9/16 17:34,1/9/16,17:34:07,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 34 07.JPG,5:13:05,18:25:06,17.56861111,5.218055556,18.41833333,Day
1290,86564,L07,Baboon,1/9/16 17:34,1/9/16,17:34:36,29,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 34 36.JPG,5:13:05,18:25:06,17.57666667,5.218055556,18.41833333,Day
1291,86565,L07,Baboon,1/9/16 17:34,1/9/16,17:34:37,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 34 37.JPG,5:13:05,18:25:06,17.57694444,5.218055556,18.41833333,Day
1308,86566,L07,Baboon,1/9/16 17:35,1/9/16,17:35:20,43,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 35 20.JPG,5:13:05,18:25:06,17.58888889,5.218055556,18.41833333,Day
1309,86567,L07,Baboon,1/9/16 17:35,1/9/16,17:35:20,43,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 35 21.JPG,5:13:05,18:25:06,17.58888889,5.218055556,18.41833333,Day
1314,86568,L07,Baboon,1/9/16 17:35,1/9/16,17:35:49,29,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 35 49.JPG,5:13:05,18:25:06,17.59694444,5.218055556,18.41833333,Day
1315,86569,L07,Baboon,1/9/16 17:35,1/9/16,17:35:50,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 35 50.JPG,5:13:05,18:25:06,17.59722222,5.218055556,18.41833333,Day
1322,86570,L07,Baboon,1/9/16 17:36,1/9/16,17:36:57,67,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 36 57.JPG,5:13:05,18:25:06,17.61583333,5.218055556,18.41833333,Day
1323,86571,L07,Baboon,1/9/16 17:36,1/9/16,17:36:57,67,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 36 58.JPG,5:13:05,18:25:06,17.61583333,5.218055556,18.41833333,Day
1326,86572,L07,Baboon,1/9/16 17:37,1/9/16,17:37:47,50,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 37 47.JPG,5:13:05,18:25:06,17.62972222,5.218055556,18.41833333,Day
1327,86573,L07,Baboon,1/9/16 17:37,1/9/16,17:37:48,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 01 17 37 48.JPG,5:13:05,18:25:06,17.63,5.218055556,18.41833333,Day
1090,86856,L07,Baboon,11/9/16 5:56,11/9/16,5:56:21,48966,816,13.6,0.6,Merged_no_ghost/L07/Baboon,2016 09 11 05 56 21.JPG,4:58:10,17:53:55,5.939166667,4.969444444,17.89861111,Day
1092,86857,L07,Baboon,11/9/16 5:56,11/9/16,5:56:22,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 11 05 56 22.JPG,4:58:10,17:53:55,5.939444444,4.969444444,17.89861111,Day
1114,86858,L07,Baboon,11/9/16 5:56,11/9/16,5:56:51,29,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 11 05 56 51.JPG,4:58:10,17:53:55,5.9475,4.969444444,17.89861111,Day
1116,86859,L07,Baboon,11/9/16 5:56,11/9/16,5:56:52,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 11 05 56 52.JPG,4:58:10,17:53:55,5.947777778,4.969444444,17.89861111,Day
1203,86860,L07,Baboon,11/9/16 5:59,11/9/16,5:59:39,167,3,0,0,Merged_no_ghost/L07/Baboon,2016 09 11 05 59 39.JPG,4:58:10,17:53:55,5.994166667,4.969444444,17.89861111,Day
1205,86861,L07,Baboon,11/9/16 5:59,11/9/16,5:59:40,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 11 05 59 40.JPG,4:58:10,17:53:55,5.994444444,4.969444444,17.89861111,Day
1224,87198,L07,Baboon,9/16/16 17:30,9/16/16,17:30:43,57,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 16 17 30 43.JPG,5:36:44,17:37:12,17.51194444,5.612222222,17.62,Day
1225,87199,L07,Baboon,9/16/16 17:30,9/16/16,17:30:43,57,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 16 17 30 44.JPG,5:36:44,17:37:12,17.51194444,5.612222222,17.62,Day
1252,87354,L07,Baboon,9/20/16 17:32,9/20/16,17:32:30,33249,554,9.2,0.4,Merged_no_ghost/L07/Baboon,2016 09 20 17 32 30.JPG,5:33:11,17:37:55,17.54166667,5.553055556,17.63194444,Day
1253,87355,L07,Baboon,9/20/16 17:32,9/20/16,17:32:31,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 20 17 32 31.JPG,5:33:11,17:37:55,17.54194444,5.553055556,17.63194444,Day
1264,87356,L07,Baboon,9/20/16 17:33,9/20/16,17:33:01,30,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 20 17 33 01.JPG,5:33:11,17:37:55,17.55027778,5.553055556,17.63194444,Day
1265,87357,L07,Baboon,9/20/16 17:33,9/20/16,17:33:02,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 20 17 33 02.JPG,5:33:11,17:37:55,17.55055556,5.553055556,17.63194444,Day
1270,87358,L07,Baboon,9/20/16 17:33,9/20/16,17:33:33,31,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 20 17 33 33.JPG,5:33:11,17:37:55,17.55916667,5.553055556,17.63194444,Day
1271,87359,L07,Baboon,9/20/16 17:33,9/20/16,17:33:33,31,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 20 17 33 34.JPG,5:33:11,17:37:55,17.55916667,5.553055556,17.63194444,Day
1286,87360,L07,Baboon,9/20/16 17:34,9/20/16,17:34:18,45,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 20 17 34 18.JPG,5:33:11,17:37:55,17.57166667,5.553055556,17.63194444,Day
1287,87361,L07,Baboon,9/20/16 17:34,9/20/16,17:34:18,45,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 20 17 34 19.JPG,5:33:11,17:37:55,17.57166667,5.553055556,17.63194444,Day
549,87448,L07,Baboon,9/24/16 5:35,9/24/16,5:35:55,49592,827,13.8,0.6,Merged_no_ghost/L07/Baboon,2016 09 24 05 35 55.JPG,5:29:38,17:38:38,5.598611111,5.493888889,17.64388889,Day
550,87449,L07,Baboon,9/24/16 5:35,9/24/16,5:35:56,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 35 56.JPG,5:29:38,17:38:38,5.598888889,5.493888889,17.64388889,Day
577,87450,L07,Baboon,9/24/16 5:37,9/24/16,5:37:38,102,2,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 37 38.JPG,5:29:38,17:38:38,5.627222222,5.493888889,17.64388889,Day
580,87451,L07,Baboon,9/24/16 5:37,9/24/16,5:37:39,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 37 39.JPG,5:29:38,17:38:38,5.6275,5.493888889,17.64388889,Day
609,87452,L07,Baboon,9/24/16 5:39,9/24/16,5:39:01,82,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 39 01.JPG,5:29:38,17:38:38,5.650277778,5.493888889,17.64388889,Day
610,87453,L07,Baboon,9/24/16 5:39,9/24/16,5:39:01,82,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 39 02.JPG,5:29:38,17:38:38,5.650277778,5.493888889,17.64388889,Day
631,87454,L07,Baboon,9/24/16 5:39,9/24/16,5:39:50,49,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 39 50.JPG,5:29:38,17:38:38,5.663888889,5.493888889,17.64388889,Day
632,87455,L07,Baboon,9/24/16 5:39,9/24/16,5:39:51,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 39 51.JPG,5:29:38,17:38:38,5.664166667,5.493888889,17.64388889,Day
661,87456,L07,Baboon,9/24/16 5:40,9/24/16,5:40:35,44,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 40 35.JPG,5:29:38,17:38:38,5.676388889,5.493888889,17.64388889,Day
662,87457,L07,Baboon,9/24/16 5:40,9/24/16,5:40:35,44,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 40 36.JPG,5:29:38,17:38:38,5.676388889,5.493888889,17.64388889,Day
683,87458,L07,Baboon,9/24/16 5:41,9/24/16,5:41:22,47,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 41 22.JPG,5:29:38,17:38:38,5.689444444,5.493888889,17.64388889,Day
684,87459,L07,Baboon,9/24/16 5:41,9/24/16,5:41:23,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 41 23.JPG,5:29:38,17:38:38,5.689722222,5.493888889,17.64388889,Day
699,87460,L07,Baboon,9/24/16 5:42,9/24/16,5:42:01,38,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 42 01.JPG,5:29:38,17:38:38,5.700277778,5.493888889,17.64388889,Day
700,87461,L07,Baboon,9/24/16 5:42,9/24/16,5:42:02,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 42 02.JPG,5:29:38,17:38:38,5.700555556,5.493888889,17.64388889,Day
741,87462,L07,Baboon,9/24/16 5:43,9/24/16,5:43:24,82,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 43 24.JPG,5:29:38,17:38:38,5.723333333,5.493888889,17.64388889,Day
742,87463,L07,Baboon,9/24/16 5:43,9/24/16,5:43:24,82,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 43 25.JPG,5:29:38,17:38:38,5.723333333,5.493888889,17.64388889,Day
789,87464,L07,Baboon,9/24/16 5:44,9/24/16,5:44:47,83,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 44 47.JPG,5:29:38,17:38:38,5.746388889,5.493888889,17.64388889,Day
790,87465,L07,Baboon,9/24/16 5:44,9/24/16,5:44:47,83,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 44 48.JPG,5:29:38,17:38:38,5.746388889,5.493888889,17.64388889,Day
805,87466,L07,Baboon,9/24/16 5:45,9/24/16,5:45:42,55,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 45 42.JPG,5:29:38,17:38:38,5.761666667,5.493888889,17.64388889,Day
806,87467,L07,Baboon,9/24/16 5:45,9/24/16,5:45:42,55,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 45 43.JPG,5:29:38,17:38:38,5.761666667,5.493888889,17.64388889,Day
811,87468,L07,Baboon,9/24/16 5:46,9/24/16,5:46:17,35,1,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 46 17.JPG,5:29:38,17:38:38,5.771388889,5.493888889,17.64388889,Day
812,87469,L07,Baboon,9/24/16 5:46,9/24/16,5:46:18,1,0,0,0,Merged_no_ghost/L07/Baboon,2016 09 24 05 46 18.JPG,5:29:38,17:38:38,5.771666667,5.493888889,17.64388889,Day
1316,90970,L09,Baboon,6/9/16 17:35,6/9/16,17:35:59,6587,110,1.8,0.1,Merged_no_ghost/L09/Baboon,2016 09 06 17 35 59.JPG,6:11:12,17:11:55,17.59972222,6.186666667,17.19861111,Night
1317,90971,L09,Baboon,6/9/16 17:35,6/9/16,17:35:59,6587,110,1.8,0.1,Merged_no_ghost/L09/Baboon,2016 09 06 17 36 00.JPG,6:11:12,17:11:55,17.59972222,6.186666667,17.19861111,Night
1369,91174,L09,Baboon,9/30/16 17:42,9/30/16,17:42:27,2402,40,0.7,0,Merged_no_ghost/L09/Baboon,2016 09 30 17 42 27.JPG,5:24:24,17:39:50,17.7075,5.406666667,17.66388889,Night
1370,91175,L09,Baboon,9/30/16 17:42,9/30/16,17:42:28,1,0,0,0,Merged_no_ghost/L09/Baboon,2016 09 30 17 42 28.JPG,5:24:24,17:39:50,17.70777778,5.406666667,17.66388889,Night
173,91176,L09,Baboon,1/10/16 5:11,1/10/16,5:11:03,41315,689,11.5,0.5,Merged_no_ghost/L09/Baboon,2016 10 01 05 11 03.JPG,5:13:44,18:25:16,5.184166667,5.228888889,18.42111111,Night
174,91177,L09,Baboon,1/10/16 5:11,1/10/16,5:11:03,41315,689,11.5,0.5,Merged_no_ghost/L09/Baboon,2016 10 01 05 11 04.JPG,5:13:44,18:25:16,5.184166667,5.228888889,18.42111111,Night
183,91178,L09,Baboon,1/10/16 5:12,1/10/16,5:12:34,91,2,0,0,Merged_no_ghost/L09/Baboon,2016 10 01 05 12 34.JPG,5:13:44,18:25:16,5.209444444,5.228888889,18.42111111,Night
184,91179,L09,Baboon,1/10/16 5:12,1/10/16,5:12:35,1,0,0,0,Merged_no_ghost/L09/Baboon,2016 10 01 05 12 35.JPG,5:13:44,18:25:16,5.209722222,5.228888889,18.42111111,Night
191,91180,L09,Baboon,1/10/16 5:13,1/10/16,5:13:53,78,1,0,0,Merged_no_ghost/L09/Baboon,2016 10 01 05 13 53.JPG,5:13:44,18:25:16,5.231388889,5.228888889,18.42111111,Day
192,91181,L09,Baboon,1/10/16 5:13,1/10/16,5:13:53,78,1,0,0,Merged_no_ghost/L09/Baboon,2016 10 01 05 13 54.JPG,5:13:44,18:25:16,5.231388889,5.228888889,18.42111111,Day
859,91192,L09,Baboon,5/10/16 5:48,5/10/16,5:48:03,56721,945,15.8,0.7,Merged_no_ghost/L09/Baboon,2016 10 05 05 48 03.JPG,6:00:13,17:17:02,5.800833333,6.003611111,17.28388889,Night
860,91193,L09,Baboon,5/10/16 5:48,5/10/16,5:48:03,56721,945,15.8,0.7,Merged_no_ghost/L09/Baboon,2016 10 05 05 48 04.JPG,6:00:13,17:17:02,5.800833333,6.003611111,17.28388889,Night
1446,91516,L09,Baboon,10/21/16 17:52,10/21/16,17:52:57,266166,4436,73.9,3.1,Merged_no_ghost/L09/Baboon,2016 10 21 17 52 57.JPG,5:07:58,17:45:34,17.8825,5.132777778,17.75944444,Night
